YEAR,NAME,SAEMHI_LB90,SAEMHI_PT,SAEMHI_UB90,SAEPOVRT0_17_PT,SAEPOVALL_PT,SAEPOVRTALL_PT,YEAR,state,county
2015,Hinds County,36571,39158,41745,38.7,63361,27.1,2015,28,049
2015,Holmes County,21561,24065,26569,53.6,7546,43.3,2015,28,051
2015,Humphreys County,23182,25625,28068,60.2,3551,41.5,2015,28,053
2015,Issaquena County,25796,28859,31922,46.0,425,40.4,2015,28,055
2015,Itawamba County,35493,39296,43099,25.4,4076,18.1,2015,28,057
2015,Jackson County,44020,46339,48658,23.0,22511,16.1,2015,28,059
2015,Jasper County,31550,35092,38634,31.8,3756,22.8,2015,28,061
2015,Jefferson County,23684,26405,29126,44.6,2797,39.3,2015,28,063
2015,Jefferson Davis County,25882,28845,31808,44.2,3522,30.5,2015,28,065
2015,Jones County,33265,36413,39561,32.3,15456,23.2,2015,28,067
2015,Kemper County,27263,30381,33499,43.1,2884,31.9,2015,28,069
2015,Lafayette County,39176,43435,47694,20.2,9881,21.0,2015,28,071
2015,Lamar County,48700,53205,57710,21.3,9873,16.4,2015,28,073
2015,Lauderdale County,35656,38334,41012,33.2,16497,22.0,2015,28,075
2015,Lawrence County,36022,39460,42898,31.8,2631,20.9,2015,28,077
2015,Leake County,32452,35804,39156,38.9,5132,24.3,2015,28,079
2015,Lee County,39208,43098,46988,25.2,14640,17.4,2015,28,081
2015,Leflore County,24062,26520,28978,55.3,12191,42.3,2015,28,083
2015,Lincoln County,36608,40627,44646,27.8,6798,20.0,2015,28,085
2015,Lowndes County,38256,41880,45504,36.3,13675,23.5,2015,28,087
2015,Madison County,61758,67482,73206,18.5,12981,12.7,2015,28,089
2015,Marion County,31190,34742,38294,36.5,5990,24.2,2015,28,091
2015,Marshall County,34883,38006,41129,37.3,7932,23.3,2015,28,093
2015,Monroe County,35304,38893,42482,30.6,7313,20.7,2015,28,095
2015,Montgomery County,30773,34264,37755,38.3,2593,25.8,2015,28,097
2015,Neshoba County,34254,38068,41882,34.7,7383,25.5,2015,28,099
2015,Newton County,33280,36991,40702,31.4,4810,22.7,2015,28,101
2015,Noxubee County,25141,28041,30941,46.9,3728,34.3,2015,28,103
2015,Oktibbeha County,35005,38011,41017,30.8,12193,27.1,2015,28,105
2015,Panola County,32814,35517,38220,38.5,8417,24.8,2015,28,107
2015,Pearl River County,39369,43420,47471,30.6,11276,21.0,2015,28,109
2015,Perry County,34073,37777,41481,32.8,2550,21.0,2015,28,111
2015,Pike County,29525,31976,34427,43.1,11751,30.1,2015,28,113
2015,Pontotoc County,36205,39977,43749,25.6,4770,15.6,2015,28,115
2015,Prentiss County,35528,38550,41572,28.2,4772,19.5,2015,28,117
2015,Quitman County,23916,26467,29018,56.8,2799,38.2,2015,28,119
2015,Rankin County,54517,58426,62335,14.2,13948,9.7,2015,28,121
2015,Scott County,31234,34469,37704,31.5,6079,21.7,2015,28,123
2015,Sharkey County,24927,27589,30251,53.7,1547,34.3,2015,28,125
2015,Simpson County,34362,37742,41122,35.3,6523,24.5,2015,28,127
2015,Smith County,36461,40637,44813,27.1,3105,19.5,2015,28,129
2015,Stone County,38190,42295,46400,30.0,3406,20.5,2015,28,131
2015,Sunflower County,25614,28184,30754,50.6,9026,39.3,2015,28,133
2015,Tallahatchie County,26562,29474,32386,45.2,3989,32.9,2015,28,135
2015,Tate County,39092,43376,47660,29.1,5191,19.2,2015,28,137
2015,Tippah County,34628,38297,41966,27.2,3957,18.2,2015,28,139
2015,Tishomingo County,33884,37740,41596,24.9,3281,17.1,2015,28,141
2015,Tunica County,27901,30970,34039,46.2,2957,28.9,2015,28,143
2015,Union County,37927,42120,46313,25.1,4782,17.0,2015,28,145
2015,Walthall County,28063,31202,34341,42.1,3992,27.6,2015,28,147
2015,Warren County,36757,40465,44173,32.8,10148,21.6,2015,28,149
2015,Washington County,25273,27539,29805,51.4,17127,36.2,2015,28,151
2015,Wayne County,32485,35989,39493,35.8,4999,24.5,2015,28,153
2015,Webster County,36787,40214,43641,30.2,2010,20.5,2015,28,155
2015,Wilkinson County,25618,28535,31452,42.4,2779,34.5,2015,28,157
2015,Winston County,31749,35216,38683,38.9,4760,26.6,2015,28,159
2015,Yalobusha County,32838,36062,39286,33.4,2747,22.4,2015,28,161
2015,Yazoo County,31718,34218,36718,43.4,7943,34.2,2015,28,163
2015,Adair County,37355,40222,43089,23.3,4920,21.9,2015,29,001
2015,Andrew County,53869,58675,63481,12.9,1612,9.5,2015,29,003
2015,Atchison County,41755,46339,50923,17.3,677,13.0,2015,29,005
2015,Audrain County,38513,42480,46447,26.9,4423,18.7,2015,29,007
2015,Barry County,34385,37467,40549,29.7,7330,20.7,2015,29,009
2015,Barton County,35656,39633,43610,26.9,2118,18.0,2015,29,011
2015,Bates County,42417,45887,49357,22.5,2256,14.1,2015,29,013
2015,Benton County,30925,34156,37387,31.8,3436,18.7,2015,29,015
2015,Bollinger County,37759,41623,45487,27.0,2205,18.3,2015,29,017
2015,Boone County,47955,50865,53775,14.6,29347,17.7,2015,29,019
2015,Buchanan County,46036,48294,50552,23.7,14578,17.3,2015,29,021
2015,Butler County,32413,35509,38605,36.7,9832,23.4,2015,29,023
2015,Caldwell County,41231,44470,47709,19.7,1114,12.7,2015,29,025
2015,Callaway County,46510,50514,54518,21.2,5672,13.9,2015,29,027
2015,Camden County,46041,49393,52745,26.1,6519,14.9,2015,29,029
2015,Cape Girardeau County,45943,49615,53287,19.4,12257,16.4,2015,29,031
2015,Carroll County,39381,43638,47895,22.7,1394,15.7,2015,29,033
2015,Carter County,29016,32269,35522,36.3,1330,21.4,2015,29,035
2015,Cass County,59938,62996,66054,12.3,9241,9.2,2015,29,037
2015,Cedar County,34801,37654,40507,33.7,2727,19.9,2015,29,039
2015,Chariton County,41567,46230,50893,18.8,977,13.3,2015,29,041
2015,Christian County,50584,54044,57504,14.3,8576,10.4,2015,29,043
2015,Clark County,39227,43225,47223,22.5,977,14.7,2015,29,045
2015,Clay County,63108,65106,67104,9.7,18212,7.8,2015,29,047
2015,Clinton County,55603,59655,63707,15.1,2094,10.4,2015,29,049
2015,Cole County,52760,56393,60026,16.2,8498,11.9,2015,29,051
2015,Cooper County,42403,46632,50861,19.9,2305,14.4,2015,29,053
2015,Crawford County,34863,38491,42119,28.6,4671,19.4,2015,29,055
2015,Dade County,35582,38516,41450,27.6,1306,17.5,2015,29,057
2015,Dallas County,34234,37780,41326,29.4,2922,18.1,2015,29,059
2015,Daviess County,40040,43135,46230,27.6,1234,15.3,2015,29,061
2015,DeKalb County,39784,44429,49074,18.5,1829,20.0,2015,29,063
2015,Dent County,33370,36808,40246,31.0,3303,21.5,2015,29,065
2015,Douglas County,29838,32979,36120,35.5,3053,23.1,2015,29,067
2015,Dunklin County,29499,31920,34341,39.0,8315,27.6,2015,29,069
2015,Franklin County,47178,50438,53698,16.3,11480,11.4,2015,29,071
2015,Gasconade County,44532,47717,50902,19.2,1765,12.1,2015,29,073
2015,Gentry County,40316,43811,47306,21.4,972,14.9,2015,29,075
2015,Greene County,41799,43885,45971,21.4,48993,17.7,2015,29,077
2015,Grundy County,34964,38763,42562,27.8,1856,19.1,2015,29,079
2015,Harrison County,34393,38005,41617,26.9,1522,18.0,2015,29,081
2015,Henry County,38569,42455,46341,26.7,4037,18.8,2015,29,083
2015,Hickory County,28338,31320,34302,39.3,2169,23.8,2015,29,085
2015,Holt County,39482,42845,46208,20.3,598,13.7,2015,29,087
2015,Howard County,40525,44634,48743,20.9,1502,15.9,2015,29,089
2015,Howell County,33394,36604,39814,30.0,7856,19.9,2015,29,091
2015,Iron County,30205,33415,36625,34.4,2255,22.9,2015,29,093
2015,Jackson County,46553,48364,50175,25.0,119421,17.6,2015,29,095
2015,Jasper County,41622,43724,45826,22.6,18467,16.0,2015,29,097
2015,Jefferson County,56074,58747,61420,13.6,23221,10.5,2015,29,099
2015,Johnson County,41330,44109,46888,17.2,8147,16.3,2015,29,101
2015,Knox County,36743,40356,43969,30.4,716,18.7,2015,29,103
2015,Laclede County,37350,40741,44132,25.9,6060,17.4,2015,29,105
2015,Lafayette County,46924,50325,53726,18.0,3900,12.2,2015,29,107
2015,Lawrence County,39839,41619,43399,27.3,6844,18.3,2015,29,109
2015,Lewis County,41623,45592,49561,24.7,1547,16.3,2015,29,111
2015,Lincoln County,50207,54584,58961,15.4,6089,11.3,2015,29,113
2015,Linn County,37001,39618,42235,26.6,2102,17.4,2015,29,115
2015,Livingston County,36864,40808,44752,26.2,2515,18.8,2015,29,117
2015,McDonald County,35871,37939,40007,31.0,4495,20.1,2015,29,119
2015,Macon County,37264,41080,44896,23.2,2187,14.6,2015,29,121
2015,Madison County,32188,35745,39302,29.6,2349,19.3,2015,29,123
2015,Maries County,39626,43970,48314,24.4,1358,15.4,2015,29,125
2015,Marion County,37855,41297,44739,23.4,4898,17.7,2015,29,127
2015,Mercer County,39413,43244,47075,21.9,519,14.2,2015,29,129
2015,Miller County,37236,40077,42918,27.3,4632,18.7,2015,29,131
2015,Mississippi County,30099,33283,36467,38.0,3221,26.6,2015,29,133
2015,Moniteau County,46303,50525,54747,20.4,2142,14.7,2015,29,135
2015,Monroe County,40107,44048,47989,22.8,1182,14.0,2015,29,137
2015,Montgomery County,37254,41470,45686,26.2,1917,17.0,2015,29,139
2015,Morgan County,35200,39219,43238,33.1,4576,23.1,2015,29,141
2015,New Madrid County,33420,36386,39352,36.9,4252,23.9,2015,29,143
2015,Newton County,43468,46125,48782,20.7,8329,14.5,2015,29,145
2015,Nodaway County,39657,44119,48581,16.8,4418,22.9,2015,29,147
2015,Oregon County,31451,33573,35695,39.8,2665,24.7,2015,29,149
2015,Osage County,51777,55962,60147,11.4,1267,9.6,2015,29,151
2015,Ozark County,28656,31838,35020,41.3,2578,27.7,2015,29,153
2015,Pemiscot County,27031,29621,32211,41.3,4830,28.0,2015,29,155
2015,Perry County,42924,47226,51528,15.7,2088,11.1,2015,29,157
2015,Pettis County,39179,42137,45095,22.5,6223,15.1,2015,29,159
2015,Phelps County,38218,40676,43134,25.1,7986,19.1,2015,29,161
2015,Pike County,39217,43007,46797,25.6,2938,18.2,2015,29,163
2015,Platte County,67985,72548,77111,9.5,7191,7.6,2015,29,165
2015,Polk County,38159,41326,44493,26.0,5189,17.5,2015,29,167
2015,Pulaski County,42593,46756,50919,17.5,6976,16.2,2015,29,169
2015,Putnam County,33487,37286,41085,27.8,862,18.0,2015,29,171
2015,Ralls County,46040,51015,55990,16.1,1167,11.5,2015,29,173
2015,Randolph County,36423,39976,43529,26.5,4515,20.0,2015,29,175
2015,Ray County,51344,54361,57378,16.1,2484,11.1,2015,29,177
2015,Reynolds County,31115,34076,37037,34.3,1357,21.5,2015,29,179
2015,Ripley County,31704,34069,36434,39.3,3470,25.4,2015,29,181
2015,St. Charles County,70523,74009,77495,7.8,23775,6.3,2015,29,183
2015,St. Clair County,31773,35128,38483,36.2,2077,22.6,2015,29,185
2015,Ste. Genevieve County,47592,52806,58020,16.6,1914,10.9,2015,29,186
2015,St. Francois County,38093,41222,44351,25.4,10837,18.2,2015,29,187
2015,St. Louis County,60419,61569,62719,14.0,101692,10.3,2015,29,189
2015,Saline County,38344,41958,45572,22.4,3616,16.5,2015,29,195
2015,Schuyler County,34702,37851,41000,31.6,798,18.3,2015,29,197
2015,Scotland County,37341,41324,45307,25.0,751,15.8,2015,29,199
2015,Scott County,36996,40285,43574,25.8,6938,18.1,2015,29,201
2015,Shannon County,25272,28171,31070,42.6,1952,23.9,2015,29,203
2015,Shelby County,37572,41696,45820,24.4,995,16.8,2015,29,205
2015,Stoddard County,35354,38773,42192,26.4,5559,19.0,2015,29,207
2015,Stone County,38865,42186,45507,25.8,4529,14.8,2015,29,209
2015,Sullivan County,38079,41405,44731,23.2,1090,17.4,2015,29,211
2015,Taney County,36622,39320,42018,25.0,8483,16.0,2015,29,213
2015,Texas County,31644,34935,38226,33.4,5524,23.3,2015,29,215
2015,Vernon County,36739,40186,43633,28.1,3725,18.5,2015,29,217
2015,Warren County,46722,51933,57144,18.8,4067,12.3,2015,29,219
2015,Washington County,35030,37986,40942,32.6,4874,20.7,2015,29,221
2015,Wayne County,29939,32566,35193,37.7,3218,24.3,2015,29,223
2015,Webster County,39903,43418,46933,30.1,6987,19.2,2015,29,225
2015,Worth County,39696,43443,47190,25.3,318,15.9,2015,29,227
2015,Wright County,29479,32634,35789,37.5,4337,24.1,2015,29,229
2015,St. Louis city,36421,37948,39475,39.3,78089,25.5,2015,29,510
2015,Beaverhead County,37271,41083,44895,20.7,1503,17.0,2015,30,001
2015,Big Horn County,37625,41008,44391,39.5,4050,31.0,2015,30,003
2015,Blaine County,31348,34667,37986,40.4,1917,29.6,2015,30,005
2015,Broadwater County,46256,51360,56464,15.8,606,10.8,2015,30,007
2015,Carbon County,45531,49389,53247,15.0,1209,11.7,2015,30,009
2015,Carter County,41740,46398,51056,23.1,161,13.9,2015,30,011
2015,Cascade County,42854,45597,48340,19.2,11505,14.4,2015,30,013
2015,Chouteau County,36373,40280,44187,22.9,1005,17.6,2015,30,015
2015,Custer County,43238,47510,51782,16.2,1428,12.2,2015,30,017
2015,Daniels County,39941,43918,47895,9.6,175,10.2,2015,30,019
2015,Dawson County,51303,56648,61993,12.4,1004,11.0,2015,30,021
2015,Deer Lodge County,34144,37979,41814,23.2,1537,18.1,2015,30,023
2015,Fallon County,53860,59928,65996,9.9,243,7.7,2015,30,025
2015,Fergus County,39550,43823,48096,18.0,1515,13.6,2015,30,027
2015,Flathead County,44299,48063,51827,18.8,13270,14.0,2015,30,029
2015,Gallatin County,55217,57358,59499,9.9,10629,10.9,2015,30,031
2015,Garfield County,41290,45987,50684,18.5,187,14.2,2015,30,033
2015,Glacier County,28623,31666,34709,37.5,3752,28.1,2015,30,035
2015,Golden Valley County,34272,37883,41494,31.3,161,20.2,2015,30,037
2015,Granite County,38985,43470,47955,24.0,453,14.1,2015,30,039
2015,Hill County,40269,44178,48087,24.8,3416,21.2,2015,30,041
2015,Jefferson County,57944,62508,67072,13.1,1124,9.8,2015,30,043
2015,Judith Basin County,40750,45472,50194,14.2,265,13.8,2015,30,045
2015,Lake County,35908,39383,42858,29.2,6053,20.8,2015,30,047
2015,Lewis and Clark County,52253,56755,61257,15.1,7903,12.2,2015,30,049
2015,Liberty County,35950,40052,44154,20.8,392,17.0,2015,30,051
2015,Lincoln County,33826,37281,40736,32.2,3817,20.3,2015,30,053
2015,McCone County,39849,44387,48925,16.6,231,13.9,2015,30,055
2015,Madison County,45626,49872,54118,17.1,891,11.4,2015,30,057
2015,Meagher County,37784,41391,44998,31.8,306,17.3,2015,30,059
2015,Mineral County,35478,39584,43690,26.6,692,16.4,2015,30,061
2015,Missoula County,41242,44998,48754,16.8,17461,15.8,2015,30,063
2015,Musselshell County,37484,41791,46098,27.7,804,17.7,2015,30,065
2015,Park County,41328,45642,49956,16.9,2010,12.7,2015,30,067
2015,Petroleum County,38414,42919,47424,23.3,73,15.4,2015,30,069
2015,Phillips County,34117,38105,42093,21.4,673,16.4,2015,30,071
2015,Pondera County,37132,41168,45204,29.3,1201,20.1,2015,30,073
2015,Powder River County,45816,50491,55166,14.3,185,10.7,2015,30,075
2015,Powell County,38638,42755,46872,20.1,956,18.1,2015,30,077
2015,Prairie County,37825,42187,46549,18.8,142,12.5,2015,30,079
2015,Ravalli County,45031,48468,51905,22.9,6129,14.9,2015,30,081
2015,Richland County,63461,68196,72931,10.2,835,7.0,2015,30,083
2015,Roosevelt County,35110,39147,43184,32.7,2742,24.3,2015,30,085
2015,Rosebud County,46463,51732,57001,25.0,1750,18.8,2015,30,087
2015,Sanders County,33032,36564,40096,28.3,2085,18.7,2015,30,089
2015,Sheridan County,45652,50857,56062,10.3,340,9.4,2015,30,091
2015,Silver Bow County,39336,42658,45980,21.9,5614,16.7,2015,30,093
2015,Stillwater County,55005,60052,65099,10.3,858,9.1,2015,30,095
2015,Sweet Grass County,43415,48361,53307,14.2,384,10.7,2015,30,097
2015,Teton County,43559,47598,51637,19.9,735,12.4,2015,30,099
2015,Toole County,39420,43879,48338,19.6,741,17.0,2015,30,101
2015,Treasure County,44635,49679,54723,19.7,82,11.8,2015,30,103
2015,Valley County,41982,46698,51414,17.1,917,12.1,2015,30,105
2015,Wheatland County,31915,35665,39415,33.3,410,20.1,2015,30,107
2015,Wibaux County,44573,49533,54493,14.0,111,10.1,2015,30,109
2015,Yellowstone County,54984,57326,59668,14.1,15995,10.4,2015,30,111
2015,Adams County,44695,48579,52463,16.3,3814,12.7,2015,31,001
2015,Antelope County,44496,48546,52596,16.7,774,12.2,2015,31,003
2015,Arthur County,45422,50753,56084,18.0,60,13.2,2015,31,005
2015,Banner County,48493,54115,59737,21.1,94,11.9,2015,31,007
2015,Blaine County,40061,44824,49587,27.3,81,16.6,2015,31,009
2015,Boone County,48837,54070,59303,12.7,478,9.2,2015,31,011
2015,Box Butte County,49184,54652,60120,15.7,1295,11.6,2015,31,013
2015,Boyd County,38484,42539,46594,19.8,239,12.2,2015,31,015
2015,Brown County,42060,46856,51652,19.5,365,12.6,2015,31,017
2015,Buffalo County,52431,55813,59195,12.0,6089,13.0,2015,31,019
2015,Burt County,45101,49792,54483,16.6,744,11.6,2015,31,021
2015,Butler County,50747,55542,60337,10.4,647,8.1,2015,31,023
2015,Cass County,61054,66519,71984,9.8,1783,7.1,2015,31,025
2015,Cedar County,51079,56092,61105,12.4,787,9.4,2015,31,027
2015,Chase County,50267,55319,60371,11.0,319,8.2,2015,31,029
2015,Cherry County,51573,54564,57555,18.0,675,11.7,2015,31,031
2015,Cheyenne County,52129,57255,62381,11.1,907,9.0,2015,31,033
2015,Clay County,47350,51431,55512,14.7,632,10.2,2015,31,035
2015,Colfax County,45521,50744,55967,14.7,1128,10.9,2015,31,037
2015,Cuming County,51152,56995,62838,13.0,886,9.9,2015,31,039
2015,Custer County,48153,51014,53875,16.1,1229,11.6,2015,31,041
2015,Dakota County,45404,49093,52782,20.7,2980,14.6,2015,31,043
2015,Dawes County,39859,44135,48411,20.5,1453,17.8,2015,31,045
2015,Dawson County,43606,47991,52376,16.7,2976,12.6,2015,31,047
2015,Deuel County,42822,47641,52460,18.7,211,11.1,2015,31,049
2015,Dixon County,47129,52152,57175,12.2,527,9.3,2015,31,051
2015,Dodge County,44604,48969,53334,15.1,4103,11.6,2015,31,053
2015,Douglas County,56697,58405,60113,20.0,77869,14.5,2015,31,055
2015,Dundy County,40938,45745,50552,19.2,234,13.2,2015,31,057
2015,Fillmore County,48852,54086,59320,12.8,532,9.8,2015,31,059
2015,Franklin County,41084,44911,48738,19.7,393,13.3,2015,31,061
2015,Frontier County,45676,50700,55724,19.0,313,12.6,2015,31,063
2015,Furnas County,36177,40032,43887,18.4,637,13.4,2015,31,065
2015,Gage County,47618,50746,53874,15.0,2210,10.2,2015,31,067
2015,Garden County,38347,42186,46025,27.3,279,14.8,2015,31,069
2015,Garfield County,40987,44643,48299,15.5,234,11.9,2015,31,071
2015,Gosper County,51363,56882,62401,16.5,175,9.1,2015,31,073
2015,Grant County,50708,56646,62584,6.7,59,9.2,2015,31,075
2015,Greeley County,40650,44920,49190,20.1,290,12.2,2015,31,077
2015,Hall County,47236,50093,52950,19.5,8182,13.5,2015,31,079
2015,Hamilton County,59529,65103,70677,8.9,661,7.3,2015,31,081
2015,Harlan County,43156,47844,52532,17.4,409,12.0,2015,31,083
2015,Hayes County,45120,50516,55912,23.8,137,14.7,2015,31,085
2015,Hitchcock County,39343,43054,46765,20.4,402,14.1,2015,31,087
2015,Holt County,45887,50434,54981,15.9,1207,11.9,2015,31,089
2015,Hooker County,39009,42989,46969,11.5,57,8.1,2015,31,091
2015,Howard County,47858,52464,57070,13.6,660,10.4,2015,31,093
2015,Jefferson County,42075,46812,51549,17.1,882,12.3,2015,31,095
2015,Johnson County,42628,47382,52136,14.1,546,13.2,2015,31,097
2015,Kearney County,46099,50645,55191,11.9,559,8.6,2015,31,099
2015,Keith County,42956,46888,50820,19.0,872,10.9,2015,31,101
2015,Keya Paha County,41039,45886,50733,20.8,121,15.1,2015,31,103
2015,Kimball County,41119,45769,50419,19.1,460,12.7,2015,31,105
2015,Knox County,41470,45566,49662,20.1,1141,13.7,2015,31,107
2015,Lancaster County,51920,54422,56924,14.1,39383,13.5,2015,31,109
2015,Lincoln County,50138,53856,57574,16.3,4294,12.3,2015,31,111
2015,Logan County,46344,51098,55852,13.3,69,8.9,2015,31,113
2015,Loup County,47558,52862,58166,24.3,89,15.3,2015,31,115
2015,McPherson County,51027,57175,63323,20.0,57,12.1,2015,31,117
2015,Madison County,47042,51330,55618,17.6,4675,13.8,2015,31,119
2015,Merrick County,46050,51219,56388,15.1,796,10.4,2015,31,121
2015,Morrill County,43975,49082,54189,20.1,645,13.5,2015,31,123
2015,Nance County,42051,46958,51865,16.5,459,13.2,2015,31,125
2015,Nemaha County,47124,52034,56944,15.1,853,13.1,2015,31,127
2015,Nuckolls County,37926,41956,45986,19.4,531,12.5,2015,31,129
2015,Otoe County,48273,53015,57757,14.3,1648,10.6,2015,31,131
2015,Pawnee County,39101,43646,48191,22.1,345,13.2,2015,31,133
2015,Perkins County,52083,58066,64049,13.4,294,10.1,2015,31,135
2015,Phelps County,49894,55566,61238,13.8,936,10.4,2015,31,137
2015,Pierce County,52397,56744,61091,11.6,664,9.4,2015,31,139
2015,Platte County,53742,58554,63366,11.3,2670,8.3,2015,31,141
2015,Polk County,57795,61965,66135,10.8,401,7.9,2015,31,143
2015,Red Willow County,45299,49308,53317,15.9,1237,11.8,2015,31,145
2015,Richardson County,40107,44648,49189,19.8,1026,13.0,2015,31,147
2015,Rock County,46107,51447,56787,18.3,191,14.2,2015,31,149
2015,Saline County,51429,55850,60271,13.3,1328,10.0,2015,31,151
2015,Sarpy County,70792,73856,76920,7.5,10095,5.8,2015,31,153
2015,Saunders County,56215,61025,65835,11.3,1813,8.8,2015,31,155
2015,Scotts Bluff County,40238,43428,46618,22.8,5364,15.1,2015,31,157
2015,Seward County,56790,62455,68120,7.6,1191,7.5,2015,31,159
2015,Sheridan County,42374,47005,51636,23.4,732,14.3,2015,31,161
2015,Sherman County,38261,42643,47025,18.9,379,12.5,2015,31,163
2015,Sioux County,50160,55606,61052,20.5,176,14.0,2015,31,165
2015,Stanton County,51221,56423,61625,12.0,504,8.5,2015,31,167
